%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=208979, 2021/03/4 9:50:2.79)
39 391 5.185737e-01 1.212286e+00 6.188850e-01 6.188850e-01 7.065188e-01 7.298590e-01 7.475585e-01 7.851454e-01 8.534559e-01 8.741392e-01 9.232938e-01 1.076899e+00 1.212286e+00 
40 401 5.343836e-01 1.197250e+00 6.100991e-01 6.100991e-01 7.011140e-01 7.291312e-01 7.459206e-01 7.751582e-01 8.569877e-01 8.843563e-01 9.413002e-01 1.072440e+00 1.197250e+00 
41 411 5.615889e-01 1.194303e+00 6.026751e-01 6.026751e-01 6.951775e-01 7.285952e-01 7.419599e-01 7.658039e-01 8.522453e-01 9.077419e-01 9.653788e-01 1.082957e+00 1.194303e+00 
42 421 5.551444e-01 1.190756e+00 5.937211e-01 5.937211e-01 6.884298e-01 7.161345e-01 7.318616e-01 7.555875e-01 8.681879e-01 9.167701e-01 9.831551e-01 1.075457e+00 1.190756e+00 
43 431 5.124716e-01 1.176720e+00 5.861336e-01 5.861336e-01 6.774855e-01 7.063247e-01 7.277465e-01 7.462824e-01 8.715130e-01 9.084869e-01 9.804841e-01 1.076773e+00 1.176720e+00 
44 441 4.957332e-01 1.160185e+00 5.776663e-01 5.776663e-01 6.712655e-01 6.962875e-01 7.253742e-01 7.369306e-01 8.966120e-01 9.020496e-01 9.749654e-01 1.067884e+00 1.160185e+00 
45 451 5.121774e-01 1.184456e+00 5.703479e-01 5.703479e-01 6.682017e-01 7.089505e-01 7.163719e-01 7.322271e-01 8.848348e-01 9.135478e-01 9.873183e-01 1.064369e+00 1.184456e+00 
46 461 5.066867e-01 1.181812e+00 5.657868e-01 5.657868e-01 6.605830e-01 7.004099e-01 7.079632e-01 7.335237e-01 8.821080e-01 9.148992e-01 9.787621e-01 1.079999e+00 1.181812e+00 
47 471 4.864702e-01 1.167798e+00 5.586494e-01 5.586494e-01 6.606493e-01 6.922360e-01 7.030836e-01 7.262155e-01 8.737909e-01 9.087234e-01 9.678498e-01 1.098870e+00 1.167798e+00 
48 481 4.960120e-01 1.173043e+00 5.536009e-01 5.536009e-01 6.578789e-01 6.876435e-01 6.941446e-01 7.213759e-01 8.711874e-01 9.058469e-01 9.815792e-01 1.118792e+00 1.173043e+00 
49 491 5.049707e-01 1.169608e+00 5.468605e-01 5.468605e-01 6.478135e-01 6.793864e-01 6.971063e-01 7.241519e-01 8.671371e-01 8.966142e-01 1.034355e+00 1.123996e+00 1.169608e+00 
50 501 4.891545e-01 1.172880e+00 5.387592e-01 5.387592e-01 6.467991e-01 6.675884e-01 6.975628e-01 7.241097e-01 8.540189e-01 8.926645e-01 1.031009e+00 1.123283e+00 1.172880e+00 
51 511 4.720794e-01 1.173237e+00 5.355321e-01 5.355321e-01 6.370559e-01 6.609948e-01 6.863947e-01 7.248229e-01 8.500286e-01 8.870203e-01 1.031732e+00 1.110926e+00 1.173237e+00 
52 521 4.806020e-01 1.193856e+00 5.302388e-01 5.302388e-01 6.292929e-01 6.591457e-01 7.161627e-01 7.261606e-01 8.386376e-01 8.791118e-01 1.052898e+00 1.103000e+00 1.193856e+00 
53 531 4.765040e-01 1.177084e+00 5.330576e-01 5.330576e-01 6.201898e-01 6.857983e-01 7.164465e-01 7.195368e-01 8.436787e-01 8.650816e-01 1.058420e+00 1.090786e+00 1.177084e+00 
54 541 4.584576e-01 1.166151e+00 5.242617e-01 5.242617e-01 6.103973e-01 6.838207e-01 7.071766e-01 7.171891e-01 8.379210e-01 8.607386e-01 1.046222e+00 1.121815e+00 1.166151e+00 
55 551 4.460899e-01 1.153377e+00 5.162765e-01 5.162765e-01 6.154144e-01 6.903945e-01 7.063026e-01 7.247511e-01 8.263970e-01 8.612891e-01 1.040125e+00 1.130913e+00 1.153377e+00 
56 561 4.722057e-01 1.145974e+00 5.075427e-01 5.075427e-01 6.221704e-01 6.986382e-01 7.116004e-01 7.331882e-01 8.446626e-01 8.542977e-01 1.040446e+00 1.138003e+00 1.145974e+00 
57 571 5.055291e-01 1.168561e+00 5.067849e-01 5.067849e-01 6.167052e-01 7.012462e-01 7.120970e-01 7.512899e-01 8.371341e-01 8.700438e-01 1.026951e+00 1.139362e+00 1.168561e+00 
58 581 5.485365e-01 1.205658e+00 5.048480e-01 5.048480e-01 6.169229e-01 6.896751e-01 7.086104e-01 7.539459e-01 8.294803e-01 8.969856e-01 1.035200e+00 1.124018e+00 1.205658e+00 
59 591 5.493856e-01 1.197710e+00 4.982050e-01 4.982050e-01 6.284503e-01 6.895033e-01 7.131944e-01 7.463962e-01 8.236680e-01 8.915661e-01 1.049893e+00 1.145089e+00 1.197710e+00 
60 601 5.486780e-01 1.184522e+00 5.022663e-01 5.022663e-01 6.200504e-01 7.005792e-01 7.047626e-01 7.421170e-01 8.138245e-01 8.992176e-01 1.049060e+00 1.133547e+00 1.184522e+00 
61 611 5.705213e-01 1.184941e+00 4.955624e-01 4.955624e-01 6.124318e-01 7.007481e-01 7.124621e-01 7.540565e-01 8.182971e-01 8.970350e-01 1.037714e+00 1.130391e+00 1.184941e+00 
62 621 5.618578e-01 1.181293e+00 4.954058e-01 4.954058e-01 6.050092e-01 6.954228e-01 7.077080e-01 7.549397e-01 8.330149e-01 8.886675e-01 1.029789e+00 1.119066e+00 1.181293e+00 
63 631 5.730252e-01 1.176269e+00 4.878090e-01 4.878090e-01 5.991534e-01 6.861017e-01 7.147925e-01 7.511031e-01 8.322649e-01 9.016145e-01 1.046797e+00 1.102686e+00 1.176269e+00 
64 641 5.507897e-01 1.165882e+00 4.848237e-01 4.848237e-01 5.904441e-01 6.757392e-01 7.041922e-01 7.437331e-01 8.508311e-01 8.969993e-01 1.044260e+00 1.096928e+00 1.165882e+00 
65 651 5.526423e-01 1.221867e+00 4.777627e-01 4.777627e-01 5.853718e-01 6.650395e-01 7.039381e-01 7.327583e-01 8.531625e-01 8.884960e-01 1.039498e+00 1.083775e+00 1.221867e+00 
66 661 5.409846e-01 1.259303e+00 4.705790e-01 4.705790e-01 5.789663e-01 6.635201e-01 6.981961e-01 7.356359e-01 8.470535e-01 8.742393e-01 1.022095e+00 1.082489e+00 1.259303e+00 
67 671 5.197181e-01 1.256773e+00 4.679303e-01 4.679303e-01 5.722136e-01 6.529162e-01 6.916957e-01 7.312290e-01 8.407985e-01 8.685819e-01 1.020457e+00 1.078986e+00 1.256773e+00 
68 681 5.453879e-01 1.250904e+00 4.621890e-01 4.621890e-01 5.671340e-01 6.491712e-01 6.952591e-01 7.325610e-01 8.313625e-01 9.042493e-01 1.013258e+00 1.110542e+00 1.250904e+00 
69 691 5.074993e-01 1.238708e+00 4.569643e-01 4.569643e-01 5.593931e-01 6.382082e-01 6.894550e-01 7.425311e-01 8.216023e-01 8.927298e-01 1.005216e+00 1.102537e+00 1.238708e+00 
70 701 5.110574e-01 1.245333e+00 4.583000e-01 4.583000e-01 5.549439e-01 6.408046e-01 6.779927e-01 7.540021e-01 8.123656e-01 8.823562e-01 1.028395e+00 1.086114e+00 1.245333e+00 
71 711 4.469086e-01 1.234996e+00 4.568113e-01 4.568113e-01 5.478984e-01 6.353022e-01 6.733917e-01 7.502439e-01 8.040449e-01 8.723058e-01 1.020300e+00 1.080379e+00 1.234996e+00 
72 721 4.408117e-01 1.223740e+00 4.635174e-01 4.635174e-01 5.435751e-01 6.281317e-01 6.653056e-01 7.447853e-01 7.949043e-01 8.972520e-01 1.017159e+00 1.074731e+00 1.223740e+00 
73 731 4.208937e-01 1.213728e+00 4.606199e-01 4.606199e-01 5.363176e-01 6.266274e-01 6.579372e-01 7.403369e-01 7.916642e-01 8.883745e-01 1.031438e+00 1.062921e+00 1.213728e+00 
74 741 3.854833e-01 1.204593e+00 4.538845e-01 4.538845e-01 5.297389e-01 6.193019e-01 6.571432e-01 7.283605e-01 7.806425e-01 8.812893e-01 1.027411e+00 1.053189e+00 1.204593e+00 
75 751 3.995031e-01 1.220336e+00 4.496598e-01 4.496598e-01 5.265855e-01 6.325551e-01 6.600987e-01 7.212849e-01 8.006265e-01 8.836966e-01 1.028730e+00 1.057766e+00 1.220336e+00 
76 761 3.744356e-01 1.222587e+00 4.458473e-01 4.458473e-01 5.182188e-01 6.225836e-01 6.549714e-01 7.221869e-01 7.964772e-01 8.803773e-01 1.015963e+00 1.052525e+00 1.222587e+00 
77 771 3.747451e-01 1.229847e+00 4.401737e-01 4.401737e-01 5.133817e-01 6.280720e-01 6.475497e-01 7.160002e-01 7.927899e-01 8.846800e-01 1.032013e+00 1.054122e+00 1.229847e+00 
78 781 3.518553e-01 1.220535e+00 4.336188e-01 4.336188e-01 5.090946e-01 6.233440e-01 6.424393e-01 7.126235e-01 8.043227e-01 8.775516e-01 1.024188e+00 1.042884e+00 1.220535e+00 
79 791 3.349669e-01 1.206773e+00 4.285096e-01 4.285096e-01 5.071139e-01 6.221157e-01 6.556893e-01 7.096057e-01 8.021449e-01 8.704384e-01 1.013825e+00 1.058898e+00 1.206773e+00 
80 801 3.119490e-01 1.194916e+00 4.242149e-01 4.242149e-01 5.036299e-01 6.168579e-01 6.549744e-01 7.010065e-01 8.025018e-01 8.563398e-01 9.979156e-01 1.052799e+00 1.194916e+00 
81 811 3.177634e-01 1.239306e+00 4.193350e-01 4.193350e-01 5.078495e-01 6.163414e-01 6.505340e-01 7.054399e-01 7.969211e-01 8.500896e-01 1.013580e+00 1.042755e+00 1.239306e+00 
82 821 3.404267e-01 1.271900e+00 4.141198e-01 4.141198e-01 5.105543e-01 6.111970e-01 6.593164e-01 7.248912e-01 7.879794e-01 8.468682e-01 1.011445e+00 1.025310e+00 1.271900e+00 
83 831 3.210542e-01 1.267986e+00 4.136641e-01 4.136641e-01 5.105858e-01 6.064055e-01 6.548867e-01 7.213052e-01 7.778002e-01 8.409766e-01 1.005372e+00 1.013137e+00 1.267986e+00 
84 841 3.030018e-01 1.286496e+00 4.125938e-01 4.125938e-01 5.020550e-01 6.015111e-01 6.469096e-01 7.122243e-01 7.717071e-01 8.313015e-01 9.934884e-01 1.016850e+00 1.286496e+00 
85 851 3.128014e-01 1.291462e+00 4.123357e-01 4.123357e-01 4.973227e-01 5.979030e-01 6.444837e-01 7.101842e-01 7.977386e-01 8.394704e-01 9.804589e-01 1.015953e+00 1.291462e+00 
86 861 3.119697e-01 1.285517e+00 4.099115e-01 4.099115e-01 4.900241e-01 5.934714e-01 6.372716e-01 7.129197e-01 8.001405e-01 8.459693e-01 9.760077e-01 1.007978e+00 1.285517e+00 
87 871 2.883164e-01 1.273318e+00 4.081926e-01 4.081926e-01 4.885258e-01 5.856156e-01 6.453449e-01 7.025813e-01 7.887425e-01 8.385393e-01 9.618173e-01 1.004018e+00 1.273318e+00 
88 881 2.737979e-01 1.271586e+00 4.053342e-01 4.053342e-01 4.827721e-01 5.809293e-01 6.351024e-01 7.019055e-01 7.898829e-01 8.406217e-01 9.500127e-01 9.899150e-01 1.271586e+00 
89 891 2.732879e-01 1.255759e+00 4.013216e-01 4.013216e-01 4.892167e-01 5.830280e-01 6.336297e-01 6.937296e-01 7.932340e-01 8.445377e-01 9.422594e-01 9.954930e-01 1.255759e+00 
90 901 2.464769e-01 1.240522e+00 4.000633e-01 4.000633e-01 4.832671e-01 5.742632e-01 6.249960e-01 6.828556e-01 7.864676e-01 8.359601e-01 9.442753e-01 9.828747e-01 1.240522e+00 
91 911 2.292957e-01 1.253985e+00 4.056179e-01 4.056179e-01 4.837454e-01 5.686902e-01 6.145967e-01 6.834395e-01 7.769118e-01 8.245755e-01 9.357801e-01 9.665907e-01 1.253985e+00 
92 921 2.261121e-01 1.257897e+00 4.087000e-01 4.087000e-01 4.839280e-01 5.593626e-01 6.101748e-01 6.769469e-01 7.715606e-01 8.380214e-01 9.209097e-01 9.600345e-01 1.257897e+00 
93 931 2.078958e-01 1.249009e+00 4.076779e-01 4.076779e-01 4.768799e-01 5.541105e-01 6.027940e-01 6.676602e-01 7.693657e-01 8.281235e-01 9.159816e-01 9.463272e-01 1.249009e+00 
94 941 1.879889e-01 1.229192e+00 4.070529e-01 4.070529e-01 4.721942e-01 5.463472e-01 5.937054e-01 6.617773e-01 7.614800e-01 8.166147e-01 9.059538e-01 9.423493e-01 1.229192e+00 
95 951 1.865866e-01 1.224522e+00 4.010154e-01 4.010154e-01 4.659856e-01 5.483138e-01 6.009698e-01 6.560974e-01 7.619774e-01 8.052109e-01 8.937336e-01 1.000802e+00 1.224522e+00 
96 961 1.869980e-01 1.223705e+00 3.975016e-01 3.975016e-01 4.614907e-01 5.497440e-01 5.984312e-01 6.480831e-01 7.731963e-01 8.030079e-01 8.804554e-01 1.005699e+00 1.223705e+00 
97 971 1.777122e-01 1.205463e+00 3.920385e-01 3.920385e-01 4.552155e-01 5.430286e-01 5.934172e-01 6.406987e-01 7.650054e-01 8.064749e-01 8.686981e-01 1.009015e+00 1.205463e+00 
98 981 1.674384e-01 1.198562e+00 3.881844e-01 3.881844e-01 4.598235e-01 5.401706e-01 5.906464e-01 6.327849e-01 7.561047e-01 8.016181e-01 8.646187e-01 1.009678e+00 1.198562e+00 
99 991 1.592514e-01 1.178370e+00 3.839516e-01 3.839516e-01 4.563113e-01 5.494876e-01 5.859702e-01 6.256468e-01 7.477725e-01 7.895426e-01 8.547272e-01 1.007847e+00 1.178370e+00 
100 1001 1.585563e-01 1.166345e+00 3.881378e-01 3.881378e-01 4.526423e-01 5.653266e-01 5.792683e-01 6.156783e-01 7.401010e-01 7.791110e-01 8.500660e-01 1.011362e+00 1.166345e+00 
101 1011 1.650931e-01 1.161267e+00 3.984068e-01 3.984068e-01 4.572450e-01 5.641505e-01 5.828609e-01 6.073515e-01 7.296128e-01 7.692752e-01 8.400088e-01 1.013744e+00 1.161267e+00 
102 1021 1.551270e-01 1.149752e+00 3.978153e-01 3.978153e-01 4.545852e-01 5.573050e-01 5.919092e-01 6.001244e-01 7.186052e-01 7.696613e-01 8.313975e-01 1.003296e+00 1.149752e+00 
103 1031 1.394895e-01 1.134918e+00 3.937548e-01 3.937548e-01 4.515248e-01 5.515595e-01 5.880863e-01 5.945672e-01 7.083940e-01 7.599055e-01 8.202331e-01 9.926916e-01 1.134918e+00 
104 1041 1.272114e-01 1.121055e+00 3.890731e-01 3.890731e-01 4.507468e-01 5.450563e-01 5.813755e-01 5.948502e-01 7.041117e-01 7.524839e-01 8.076093e-01 9.841065e-01 1.121055e+00 
105 1051 1.243917e-01 1.104224e+00 3.877415e-01 3.877415e-01 4.531161e-01 5.426257e-01 5.796839e-01 5.908892e-01 6.921882e-01 7.507304e-01 8.028829e-01 9.751795e-01 1.104224e+00 
106 1061 1.258726e-01 1.126290e+00 3.864653e-01 3.864653e-01 4.537073e-01 5.384134e-01 5.852256e-01 5.986888e-01 6.866241e-01 7.433549e-01 8.051371e-01 9.634491e-01 1.126290e+00 
107 1071 1.312718e-01 1.124812e+00 3.835757e-01 3.835757e-01 4.567446e-01 5.335380e-01 5.839400e-01 6.103140e-01 6.849918e-01 7.321999e-01 7.928744e-01 9.572229e-01 1.124812e+00 
108 1081 1.287809e-01 1.117557e+00 3.786795e-01 3.786795e-01 4.529818e-01 5.249203e-01 5.852914e-01 6.062360e-01 6.852278e-01 7.247209e-01 7.947146e-01 9.686043e-01 1.117557e+00 
109 1091 1.201254e-01 1.099254e+00 3.725883e-01 3.725883e-01 4.540268e-01 5.181422e-01 5.894585e-01 6.070612e-01 6.779040e-01 7.168933e-01 7.853599e-01 9.553138e-01 1.099254e+00 
110 1101 1.126532e-01 1.082076e+00 3.692300e-01 3.692300e-01 4.576514e-01 5.146563e-01 5.809839e-01 6.022375e-01 6.675881e-01 7.105712e-01 7.735223e-01 9.437297e-01 1.082076e+00 
111 1111 1.053075e-01 1.068524e+00 3.654572e-01 3.654572e-01 4.612620e-01 5.079338e-01 5.759237e-01 5.932000e-01 6.708350e-01 7.025472e-01 7.632978e-01 9.281964e-01 1.068524e+00 
112 1121 8.900809e-02 1.057440e+00 3.628371e-01 3.628371e-01 4.576507e-01 5.051605e-01 5.677372e-01 6.027647e-01 6.638307e-01 6.916903e-01 7.515106e-01 9.136814e-01 1.057440e+00 
113 1131 8.125991e-02 1.057503e+00 3.600058e-01 3.600058e-01 4.620238e-01 4.984467e-01 5.625407e-01 5.966009e-01 6.526236e-01 6.885465e-01 7.477979e-01 8.992056e-01 1.057503e+00 
114 1141 7.381145e-02 1.047702e+00 3.570502e-01 3.570502e-01 4.571540e-01 4.977133e-01 5.612136e-01 5.886478e-01 6.492907e-01 6.847574e-01 7.419586e-01 8.921127e-01 1.047702e+00 
115 1151 7.236838e-02 1.035389e+00 3.528564e-01 3.528564e-01 4.561573e-01 5.059702e-01 5.604025e-01 5.901374e-01 6.437716e-01 6.757767e-01 7.398589e-01 8.781907e-01 1.035389e+00 
116 1161 6.707832e-02 1.029826e+00 3.496783e-01 3.496783e-01 4.491103e-01 5.021867e-01 5.590943e-01 5.884011e-01 6.362347e-01 6.707209e-01 7.347569e-01 8.690610e-01 1.029826e+00 
117 1171 6.055314e-02 1.016427e+00 3.499230e-01 3.499230e-01 4.417296e-01 4.983145e-01 5.523253e-01 5.900699e-01 6.301610e-01 6.630088e-01 7.284577e-01 8.684606e-01 1.016427e+00 
118 1181 6.168985e-02 1.007970e+00 3.496107e-01 3.496107e-01 4.448240e-01 4.994299e-01 5.470921e-01 5.891461e-01 6.273630e-01 6.622729e-01 7.244009e-01 8.617239e-01 1.007970e+00 
119 1191 5.694039e-02 9.929615e-01 3.458082e-01 3.458082e-01 4.380136e-01 4.959012e-01 5.460523e-01 5.880281e-01 6.252232e-01 6.535204e-01 7.140295e-01 8.507863e-01 9.929615e-01 
120 1201 4.884632e-02 9.820907e-01 3.411478e-01 3.411478e-01 4.331474e-01 4.906736e-01 5.409969e-01 5.797742e-01 6.319265e-01 6.453584e-01 7.084808e-01 8.401334e-01 9.820907e-01 
121 1211 4.479934e-02 9.686930e-01 3.466491e-01 3.466491e-01 4.287595e-01 4.873463e-01 5.342486e-01 5.734087e-01 6.250001e-01 6.375943e-01 7.106010e-01 8.293935e-01 9.686930e-01 
123 1231 4.327430e-02 9.505795e-01 3.429212e-01 3.429212e-01 4.488760e-01 4.780605e-01 5.223176e-01 5.638862e-01 6.156633e-01 6.237501e-01 6.972464e-01 8.141086e-01 9.505795e-01 
126 1261 4.332687e-02 9.133651e-01 3.421916e-01 3.421916e-01 4.519556e-01 4.959760e-01 5.261495e-01 5.648192e-01 5.970238e-01 6.357734e-01 6.780373e-01 7.852986e-01 9.133651e-01 
130 1301 3.093171e-02 8.714716e-01 3.281605e-01 3.281605e-01 4.375018e-01 4.807076e-01 5.057549e-01 5.432249e-01 5.672168e-01 6.232586e-01 6.535922e-01 7.500198e-01 8.714716e-01 
135 1351 2.167832e-02 8.172864e-01 3.143705e-01 3.143705e-01 4.142688e-01 4.574070e-01 4.785310e-01 5.395628e-01 5.535052e-01 5.986576e-01 6.454885e-01 7.101819e-01 8.172864e-01 
141 1411 1.641735e-02 7.698315e-01 3.154223e-01 3.154223e-01 3.976467e-01 4.507740e-01 4.608839e-01 5.130426e-01 5.290800e-01 5.598982e-01 6.262661e-01 6.840773e-01 7.698315e-01 
