%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208979, 2021/03/4 9:50:2.79)
0 1 0 0 0 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 
1 11 0 0 0 4.841225e+00 4.827314e+00 3.642247e+00 3.083752e+00 5.247855e+00 4.444081e+00 3.287411e+00 4.615618e+00 4.576950e+00 3.596752e+00 
2 21 0 0 0 4.677928e+00 4.837666e+00 3.778082e+00 2.828825e+00 6.964471e+00 5.279704e+00 2.235759e+00 4.207108e+00 3.890977e+00 3.428168e+00 
3 31 0 0 0 4.257608e+00 5.648932e+00 1.918286e+00 2.754967e+00 5.461843e+00 4.878941e+00 2.646165e-01 3.341401e+00 3.064913e+00 3.262231e+00 
4 41 0 0 0 2.901500e+00 5.625366e+00 1.806098e+00 2.761536e+00 5.650854e+00 5.054548e+00 -1.123801e+00 1.633894e+00 3.172280e+00 2.435825e+00 
5 51 0 0 0 1.769139e+00 4.256559e+00 -3.743817e-02 1.909933e+00 5.392717e+00 4.125538e+00 -6.247513e-01 1.085361e+00 2.454431e+00 2.658518e+00 
6 61 0 0 0 9.254240e-01 2.590835e+00 -8.308567e-01 9.827074e-01 4.760068e+00 4.515574e+00 4.527933e-01 1.509416e+00 1.972729e+00 1.863558e+00 
7 71 0 0 0 1.075840e+00 3.903256e+00 -5.060225e-01 1.898398e+00 2.100292e+00 4.088475e+00 -1.620077e-01 -9.964192e-02 2.430545e-01 -4.055472e-01 
8 81 0 0 0 1.512338e+00 3.227169e+00 5.237643e-01 1.786159e+00 1.694394e+00 1.752566e+00 6.822492e-01 -4.821612e-01 6.123179e-01 7.765724e-01 
9 91 0 0 0 1.232624e+00 2.321583e+00 -1.510197e+00 3.993121e-01 2.563984e+00 1.032899e+00 1.379305e+00 -1.536483e-01 7.896900e-02 -1.291668e+00 
10 101 0 0 0 -2.189577e-01 2.709138e+00 -1.654917e+00 -7.308319e-02 1.401974e+00 1.382282e+00 -8.636756e-01 -3.807259e-01 4.883016e-01 7.249058e-02 
11 111 0 0 0 8.446377e-01 1.834640e+00 -2.490154e+00 -7.602746e-01 -4.445886e-01 -4.582798e-01 -2.131474e+00 -1.266154e+00 -7.741423e-01 -2.628620e-01 
12 121 0 0 0 -6.078799e-01 1.280844e+00 -2.419008e+00 8.452215e-02 -1.498918e+00 3.449126e-01 -1.689875e+00 -6.360799e-02 -3.335862e-01 7.985217e-01 
13 131 0 0 0 4.053312e-01 3.253050e+00 -8.560503e-01 1.473094e+00 1.144739e-01 -9.659834e-01 -1.828017e+00 1.776169e-01 -1.987581e+00 1.156985e+00 
14 141 0 0 0 2.447247e-01 2.553134e+00 6.484623e-01 1.489200e+00 6.726327e-02 -1.022251e+00 -2.240729e+00 -3.322308e-01 -9.288776e-01 -1.270768e-01 
15 151 0 0 0 6.822437e-01 3.850030e+00 4.756571e-01 1.717447e+00 2.877985e-01 5.147786e-01 -1.387664e+00 -2.991816e-01 -1.324264e+00 -1.758375e-01 
16 161 0 0 0 4.621374e-01 3.002973e+00 8.109357e-02 3.579132e-01 1.928770e-01 1.403373e-01 -1.011632e+00 -6.890548e-01 -1.084365e+00 6.670576e-01 
17 171 0 0 0 1.270951e+00 2.528236e+00 5.787619e-01 1.451020e+00 8.845143e-01 -7.150802e-01 -8.239438e-01 2.490164e-01 -8.088771e-01 9.888712e-01 
18 181 0 0 0 7.216357e-01 2.146937e+00 2.854747e-01 2.475316e+00 1.265473e+00 -3.148496e-01 -1.692427e+00 8.094532e-02 -9.784838e-01 3.722965e-01 
19 191 0 0 0 9.981242e-01 2.243517e+00 8.050916e-01 2.444029e+00 1.420088e+00 -1.987520e-01 -1.673185e+00 1.263733e-01 -4.510569e-01 7.974561e-01 
20 201 0 0 0 5.094385e-01 2.344539e+00 8.839251e-01 2.186050e+00 5.347426e-01 -1.509173e-01 -8.683993e-01 8.873318e-01 -6.747461e-01 1.432961e+00 
21 211 0 0 0 -3.480409e-01 1.759074e+00 6.424193e-01 2.063761e+00 6.933720e-01 -1.891423e-01 -1.023912e+00 7.753518e-01 -6.529347e-01 1.475723e+00 
22 221 0 0 0 -5.210501e-01 1.576022e+00 2.944910e-01 1.696648e+00 3.620187e-01 -9.450099e-01 -1.697419e+00 -5.575924e-02 -9.250565e-01 1.663384e+00 
23 231 0 0 0 -4.752155e-01 9.171032e-01 2.732609e-02 1.162074e+00 3.283914e-01 -1.276532e+00 -1.975786e+00 3.245019e-01 -1.188516e+00 1.559614e+00 
24 241 0 0 0 -6.077947e-01 7.608194e-01 -2.256292e-01 1.715795e+00 1.907803e-01 -8.493980e-01 -2.132232e+00 2.244876e-01 -1.502929e+00 4.467027e-01 
25 251 0 0 0 1.390828e-01 8.273359e-01 4.646482e-01 2.100255e+00 9.043492e-01 -1.107226e+00 -2.144861e+00 6.856911e-01 -1.206331e+00 8.489553e-01 
26 261 0 0 0 -2.751635e-01 6.553517e-01 -8.451719e-02 2.062442e+00 9.090411e-01 -1.311479e+00 -2.158776e+00 6.395307e-01 -1.560028e+00 6.944746e-01 
27 271 0 0 0 8.454894e-01 1.452499e+00 4.392930e-01 1.507855e+00 8.769895e-01 -1.043111e+00 -2.010700e+00 1.757573e-01 -1.569970e+00 3.873567e-01 
28 281 0 0 0 6.151414e-01 1.400541e+00 6.720157e-01 1.806588e+00 1.094902e+00 -1.083244e+00 -1.440508e+00 3.686076e-01 -1.490589e+00 6.552706e-01 
29 291 0 0 0 5.788853e-01 9.096468e-01 2.284298e-01 1.733166e+00 6.574490e-01 -1.303620e+00 -9.720567e-01 3.155757e-01 -1.390907e+00 6.624563e-01 
30 301 0 0 0 5.430149e-01 6.816117e-01 4.688641e-02 2.113381e+00 3.667065e-01 -1.061156e+00 -8.055460e-01 1.875855e-01 -1.363556e+00 7.829936e-01 
31 311 0 0 0 5.023845e-01 8.119578e-01 -5.258517e-02 2.417087e+00 1.902303e-01 -7.536616e-01 -5.809787e-01 1.911731e-01 -1.324636e+00 9.102833e-02 
32 321 0 0 0 5.570755e-01 5.485136e-01 -6.161912e-02 2.597778e+00 1.553480e-01 -1.160733e+00 -9.586498e-01 3.358784e-01 -1.329896e+00 2.661125e-01 
33 331 0 0 0 5.434125e-01 1.021446e-01 -5.240494e-01 2.781590e+00 2.344348e-01 -8.505922e-01 -1.094448e+00 6.269527e-01 -9.930499e-01 3.903505e-01 
34 341 0 0 0 2.544763e-01 1.266505e-01 -2.316935e-02 2.799526e+00 5.468529e-01 -1.142405e+00 -6.987009e-01 4.241592e-01 -8.485077e-01 5.180550e-01 
35 351 0 0 0 1.619727e-01 -2.968090e-01 -1.734506e-01 2.707182e+00 4.481781e-01 -1.035226e+00 -6.849345e-01 4.150859e-01 -6.175440e-01 3.753435e-02 
